title_id,title,publisher,isbn,rank,weeks_on_list,list_id,bestsellers_date
749,PETE THE CAT'S 12 GROOVY DAYS OF CHRISTMAS,HarperCollins,9780062675279,7,8,9,2019-11-16
89,HOW TO CATCH AN ELF,Sourcebooks Jabberwocky,9781492646310,8,15,9,2019-11-16
750,HOW TO CATCH A UNICORN,Sourcebooks Wonderland,9781492669739,9,1,9,2019-11-16
500,THE PIGEON HAS TO GO TO SCHOOL!,Hyperion,9781368046459,10,19,9,2019-11-16
93,DIARY OF A WIMPY KID,Amulet,9781419739033,1,557,10,2019-11-16
95,DOG MAN,Scholastic,9781338236590,2,116,10,2019-11-16
94,HARRY POTTER,Scholastic,9780545791427,3,556,10,2019-11-16
96,DORK DIARIES,Simon & Schuster,9781534427204,4,300,10,2019-11-16
182,WINGS OF FIRE,Scholastic,9781338344059,5,65,10,2019-11-16
751,ARC OF A SCYTHE,Simon & Schuster,9781481497060,6,2,10,2019-11-16
102,BABY-SITTERS CLUB GRAPHIX,Scholastic,9781338304510,7,26,10,2019-11-16
595,THE LAST KIDS ON EARTH,Viking,9780425292112,8,24,10,2019-11-16
97,CAPTAIN UNDERPANTS,Scholastic,9781338271515,9,197,10,2019-11-16
752,KEEPER OF THE LOST CITIES,Aladdin,9781534427334,10,5,10,2019-11-16
103,THE HATE U GIVE,Balzer + Bray,9780062498533,1,142,11,2019-11-16
753,CALL DOWN THE HAWK,Scholastic,9781338188325,2,2,11,2019-11-16
3348,CALL DOWN THE HAWK,Scholastic,9781338188325,2,2,11,2019-11-16
111,FIVE FEET APART,Simon & Schuster,9781534451568,3,50,11,2019-11-16
3316,FIVE FEET APART,Simon & Schuster,9781534451568,3,50,11,2019-11-16
690,THE FOUNTAINS OF SILENCE,Philomel,9780399160318,4,7,11,2019-11-16
3320,THE FOUNTAINS OF SILENCE,Philomel,9780399160318,4,7,11,2019-11-16
689,THE SECRET COMMONWEALTH,Knopf,9780553510669,5,7,11,2019-11-16
3351,THE SECRET COMMONWEALTH,Knopf,9780553510669,5,7,11,2019-11-16
691,WAYWARD SON,Wednesday,9781250146076,6,8,11,2019-11-16
3337,WAYWARD SON,Wednesday,9781250146076,6,8,11,2019-11-16
107,ONE OF US IS LYING,Delacorte,9781524714680,7,95,11,2019-11-16
106,CHILDREN OF BLOOD AND BONE,Holt,9781250170972,8,89,11,2019-11-16
692,THE BEAUTIFUL,Putnam,9781524738174,9,6,11,2019-11-16
597,FRANKLY IN LOVE,Putnam,9781984812209,10,7,11,2019-11-16
3329,FRANKLY IN LOVE,Putnam,9781984812209,10,7,11,2019-11-16
648,THE GIVER OF STARS,Penguin Audio,9780525530206,1,0,12,2019-11-16
3056,THE GIVER OF STARS,Penguin Audio,9780525530206,1,0,12,2019-11-16
642,THE GUARDIANS,Random House Audio,9780525639336,2,0,12,2019-11-16
646,THE DUTCH HOUSE,HarperAudio,9780062963703,3,0,12,2019-11-16
3060,THE DUTCH HOUSE,HarperAudio,9780062963703,3,0,12,2019-11-16
754,A MINUTE TO MIDNIGHT,Hachette Audio,9781478999300,4,0,12,2019-11-16
4,WHERE THE CRAWDADS SING,Penguin Audio,9780525640370,5,0,12,2019-11-16
724,TWISTED TWENTY-SIX,Penguin Audio,9780525501442,6,0,12,2019-11-16
695,BLUE MOON,Random House Audio,9781524774363,7,0,12,2019-11-16
755,THE RISE OF MAGICKS,Brilliance,9781799751267,8,0,12,2019-11-16
756,ARMAGEDDON,Podium,9781774241288,9,0,12,2019-11-16
203,THE SILENT PATIENT,Macmillan Audio,9781250317537,10,0,12,2019-11-16
3032,THE SILENT PATIENT,Macmillan Audio,9781250317537,10,0,12,2019-11-16
728,THE STARLESS SEA,Random House Audio,9780735207882,11,0,12,2019-11-16
3073,THE STARLESS SEA,Random House Audio,9780735207882,11,0,12,2019-11-16
757,STAR WARS: RESISTANCE REBORN,Random House Audio,9780593150573,12,0,12,2019-11-16
559,THE INSTITUTE,Simon & Schuster Audio,9781508279075,13,0,12,2019-11-16
3131,THE INSTITUTE,Simon & Schuster Audio,9781508279075,13,0,12,2019-11-16
649,DOCTOR SLEEP,Simon & Schuster Audio,9781442362390,14,0,12,2019-11-16
726,THE FAMILY UPSTAIRS,Simon & Schuster Audio,9781508287698,15,0,12,2019-11-16
3043,THE FAMILY UPSTAIRS,Simon & Schuster Audio,9781508287698,15,0,12,2019-11-16
569,TALKING TO STRANGERS,Hachette Audio,9781549150340,1,0,13,2019-11-16
758,A WARNING,Twelve,9781549185724,2,0,13,2019-11-16
653,CATCH AND KILL,Hachette Audio,9781549170843,3,0,13,2019-11-16
18,EDUCATED,Random House Audio,9780525528067,4,0,13,2019-11-16
16,BECOMING,Random House Audio,9780525633686,5,0,13,2019-11-16
729,TRIGGERED,Hachette Audio,9781549155246,6,0,13,2019-11-16
326,MAYBE YOU SHOULD TALK TO SOMEONE,Audible Studios,DBKADBL051238,7,0,13,2019-11-16
3172,MAYBE YOU SHOULD TALK TO SOMEONE,Audible Studios,DBKADBL051238,7,0,13,2019-11-16
654,BLOWOUT,Random House Audio,9781984846730,8,0,13,2019-11-16
759,EMPIRE OF THE SUMMER MOON,Simon & Schuster Audio,9781508229568,9,0,13,2019-11-16
760,THE END IS ALWAYS NEAR,HarperAudio,9780062868077,10,0,13,2019-11-16
120,EXTREME OWNERSHIP,Macmillan Audio,9781427264305,11,0,13,2019-11-16
761,THE MAN WHO SOLVED THE MARKET,Penguin Audio,9780593148198,12,0,13,2019-11-16
658,DEAR GIRLS,Random House Audio,9781984841292,13,0,13,2019-11-16
119,BORN A CRIME,Audible Studios,9781603932158,14,0,13,2019-11-16
570,PERMANENT RECORD,Macmillan Audio,9781250622686,15,0,13,2019-11-16
3202,PERMANENT RECORD,Macmillan Audio,9781250622686,15,0,13,2019-11-16
761,THE MAN WHO SOLVED THE MARKET,Portfolio/Penguin,9780735217980,1,0,14,2019-11-16
128,ATOMIC HABITS,Avery,9780735211292,2,0,14,2019-11-16
127,DARE TO LEAD,Random House,9780399592522,3,0,14,2019-11-16
672,THE INFINITE GAME,Portfolio/Penguin,9780735213500,4,0,14,2019-11-16
604,THE RIDE OF A LIFETIME,Random House,9780399592096,5,0,14,2019-11-16
120,EXTREME OWNERSHIP,St. Martin's,9781250183866,6,0,14,2019-11-16
458,OUTLIERS,"Back Bay/Little, Brown",9780316017930,7,0,14,2019-11-16
129,PRINCIPLES,Simon & Schuster,9781501124020,8,0,14,2019-11-16
56,"THINKING, FAST AND SLOW","Farrar, Straus & Giroux",9780374533557,9,0,14,2019-11-16
673,TRAILBLAZER,Currency,9781984825193,10,0,14,2019-11-16
762,STRANGE PLANET,Morrow Gift,9780062970701,1,0,17,2019-11-16
3532,STRANGE PLANET,Morrow Gift,9780062970701,1,0,17,2019-11-16
606,GUTS,Scholastic,9780545852500,2,0,17,2019-11-16
3355,GUTS,Scholastic,9780545852500,2,0,17,2019-11-16
607,BEST FRIENDS,First Second,9781250317469,3,0,17,2019-11-16
609,DRAMA,Scholastic,9780545326995,4,0,17,2019-11-16
701,WATCHMEN,DC Comics,9781779501127,5,0,17,2019-11-16
611,SMILE,Scholastic,9780545132060,6,0,17,2019-11-16
705,GHOSTS,Scholastic,9780545540629,7,0,17,2019-11-16
616,SISTERS,Scholastic,9780545540605,8,0,17,2019-11-16
702,WHITE BIRD,Knopf,9780525645535,9,0,17,2019-11-16
704,SUNNY ROLLS THE DICE,Scholastic,9781338233148,10,0,17,2019-11-16
763,"MY HERO ACADEMIA, VOL. 1",VIZ Media,9781421582696,11,0,17,2019-11-16
764,STARGAZING,First Second,9781250183880,12,0,17,2019-11-16
765,THE MIDWINTER WITCH,Scholastic,9781338540550,13,0,17,2019-11-16
766,CAMP,Houghton Mifflin Harcourt,9781328530820,14,0,17,2019-11-16
767,TEEN TITANS: RAVEN,DC Ink,9781401286231,15,0,17,2019-11-16
3275,TEEN TITANS: RAVEN,DC Ink,9781401286231,15,0,17,2019-11-16
145,THE HOUSE NEXT DOOR,Grand Central,9781538713907,1,0,18,2019-11-16
768,LEOPARD'S WRATH,Berkley,9781984803542,2,0,18,2019-11-16
769,SEA OF GREED,Putnam,9780735219045,3,0,18,2019-11-16
770,YOU DON'T OWN ME,Pocket,9781501171802,4,0,18,2019-11-16
15,TOM CLANCY: OATH OF OFFICE,Berkley,9780735215979,5,0,18,2019-11-16
710,BEAUCHAMP HALL,Dell,9780399179310,6,0,18,2019-11-16
649,DOCTOR SLEEP,Pocket,9781982138868,7,0,18,2019-11-16
391,DARK SACRED NIGHT,Vision,9781538731765,8,0,18,2019-11-16
771,NEVER TELL,Dutton,9781524742102,9,0,18,2019-11-16
772,WYOMING HEART,HQN,9781335041456,10,0,18,2019-11-16
773,SEASON OF LOVE,MIRA,9780778307839,11,0,18,2019-11-16
204,THE WEDDING GUEST,Ballantine,9780525618515,12,0,18,2019-11-16
5,TARGET: ALEX CROSS,Vision,9781538713778,13,0,18,2019-11-16
713,ALASKAN HOLIDAY,Ballantine,9780399181306,14,0,18,2019-11-16
1,THE RECKONING,Dell,9780525620938,15,0,18,2019-11-16
627,THE ONE AND ONLY IVAN,HarperCollins,9780061992278,1,0,19,2019-11-16
76,THE GIRL WHO DRANK THE MOON,Algonquin,9781616207465,2,0,19,2019-11-16
626,A LONG WALK TO WATER,Houghton Mifflin Harcourt,9780547577319,3,0,19,2019-11-16
631,WISH,Square Fish,9781250144058,4,0,19,2019-11-16
774,PAX,Balzer + Bray,9780062377029,5,0,19,2019-11-16
720,UNICORN ACADEMY #1: SOPHIA AND RAINBOW,Random House,9781984850829,6,0,19,2019-11-16
718,CITY OF GHOSTS,Scholastic,9781338111026,7,0,19,2019-11-16
632,INSIDE OUT AND BACK AGAIN,HarperCollins,9780061962790,8,0,19,2019-11-16
775,MALALA: MY STORY OF STANDING UP FOR GIRLS' RIGHTS,"Little, Brown",9780316527156,9,0,19,2019-11-16
629,RESTART,Scholastic,9781338053807,10,0,19,2019-11-16
776,LET IT SNOW,Speak,9780142412145,1,0,20,2019-11-16
721,LOOKING FOR ALASKA,Speak,9780593109069,2,0,20,2019-11-16
636,LONG WAY DOWN,Atheneum/Caitlyn Dlouhy,9781481438261,3,0,20,2019-11-16
242,THE SUN IS ALSO A STAR,Ember,9780553496710,4,0,20,2019-11-16
109,TURTLES ALL THE WAY DOWN,Penguin,9780525555377,5,0,20,2019-11-16
640,THE BOY IN THE STRIPED PAJAMAS,Random House,9780385751537,6,0,20,2019-11-16
777,THE LIBRARIAN OF AUSCHWITZ,Square Fish,9781250258038,7,0,20,2019-11-16
638,DEAR MARTIN,Ember,9781101939529,8,0,20,2019-11-16
722,I AM NOT YOUR PERFECT MEXICAN DAUGHTER,Ember,9781524700515,9,0,20,2019-11-16
112,GIRLS OF PAPER AND FIRE,jimmy patterson,9780316561358,10,0,20,2019-11-16
4,WHERE THE CRAWDADS SING,Putnam,9780735219090,1,67,1,2019-12-21
642,THE GUARDIANS,Doubleday,9780385544184,2,10,1,2019-12-21
778,CRISS CROSS,"Little, Brown",9780316526883,3,4,1,2019-12-21
559,THE INSTITUTE,Scribner,9781982110567,4,15,1,2019-12-21
3131,THE INSTITUTE,Scribner,9781982110567,4,15,1,2019-12-21
754,A MINUTE TO MIDNIGHT,Grand Central,9781538761601,5,5,1,2019-12-21
695,BLUE MOON,Delacorte,9780399593543,6,8,1,2019-12-21
646,THE DUTCH HOUSE,Harper,9780062963673,7,13,1,2019-12-21
3060,THE DUTCH HOUSE,Harper,9780062963673,7,13,1,2019-12-21
203,THE SILENT PATIENT,Celadon,9781250301697,8,14,1,2019-12-21
3032,THE SILENT PATIENT,Celadon,9781250301697,8,14,1,2019-12-21
724,TWISTED TWENTY-SIX,Putnam,9780399180194,9,6,1,2019-12-21
560,THE TESTAMENTS,Nan A. Talese/Doubleday,9780385543781,10,13,1,2019-12-21
3012,THE TESTAMENTS,Nan A. Talese/Doubleday,9780385543781,10,13,1,2019-12-21
8,THE TATTOOIST OF AUSCHWITZ,Harper,9780062797155,11,60,1,2019-12-21
648,THE GIVER OF STARS,Pamela Dorman/Viking,9780399562488,12,10,1,2019-12-21
3056,THE GIVER OF STARS,Pamela Dorman/Viking,9780399562488,12,10,1,2019-12-21
318,THE OVERSTORY,Norton,9780393356687,13,6,1,2019-12-21
644,"OLIVE, AGAIN",Random House,9780812996548,14,8,1,2019-12-21
3020,"OLIVE, AGAIN",Random House,9780812996548,14,8,1,2019-12-21
599,THE WATER DANCER,One World,9780399590597,15,8,1,2019-12-21
3057,THE WATER DANCER,One World,9780399590597,15,8,1,2019-12-21
18,EDUCATED,Random House,9780399590504,1,96,2,2019-12-21
16,BECOMING,Crown,9781524763138,2,55,2,2019-12-21
569,TALKING TO STRANGERS,"Little, Brown",9780316478526,3,15,2,2019-12-21
652,ME,Holt,9781250147608,4,10,2,2019-12-21
3194,ME,Holt,9781250147608,4,10,2,2019-12-21
730,SAM HOUSTON AND THE ALAMO AVENGERS,Sentinel,9780525540533,5,7,2,2019-12-21
758,A WARNING,Twelve,9781538718469,6,5,2,2019-12-21
656,THE BODY,Doubleday,9780385539302,7,10,2,2019-12-21
735,I HEARD YOU PAINT HOUSES,Steerforth,9781586422387,8,7,2,2019-12-21
779,MOBITUARIES,Simon & Schuster,9781501197628,9,2,2,2019-12-21
739,NO ONE IS TOO SMALL TO MAKE A DIFFERENCE,Penguin,9780143133568,10,1,2,2019-12-21
729,TRIGGERED,Center Street,9781546086031,11,7,2,2019-12-21
732,FINDING CHIKA,Harper,9780062952394,12,7,2,2019-12-21
660,THE BOOK OF GUTSY WOMEN,Simon & Schuster,9781501178412,13,9,2,2019-12-21
577,HOW TO,Riverhead,9780525537090,14,3,2,2019-12-21
654,BLOWOUT,Crown,9780525575474,15,12,2,2019-12-21
4,WHERE THE CRAWDADS SING,Putnam,9780735219090,1,68,3,2019-12-21
642,THE GUARDIANS,Doubleday,9780385544184,2,10,3,2019-12-21
559,THE INSTITUTE,Scribner,9781982110567,3,15,3,2019-12-21
3131,THE INSTITUTE,Scribner,9781982110567,3,15,3,2019-12-21
778,CRISS CROSS,"Little, Brown",9780316526883,4,4,3,2019-12-21
695,BLUE MOON,Delacorte,9780399593543,5,8,3,2019-12-21
754,A MINUTE TO MIDNIGHT,Grand Central,9781538761601,6,5,3,2019-12-21
646,THE DUTCH HOUSE,Harper,9780062963673,7,13,3,2019-12-21
3060,THE DUTCH HOUSE,Harper,9780062963673,7,13,3,2019-12-21
724,TWISTED TWENTY-SIX,Putnam,9780399180194,8,6,3,2019-12-21
203,THE SILENT PATIENT,Celadon,9781250301697,9,29,3,2019-12-21
3032,THE SILENT PATIENT,Celadon,9781250301697,9,29,3,2019-12-21
560,THE TESTAMENTS,Nan A. Talese/Doubleday,9780385543781,10,14,3,2019-12-21
3012,THE TESTAMENTS,Nan A. Talese/Doubleday,9780385543781,10,14,3,2019-12-21
599,THE WATER DANCER,One World,9780399590597,11,12,3,2019-12-21
3057,THE WATER DANCER,One World,9780399590597,11,12,3,2019-12-21
644,"OLIVE, AGAIN",Random House,9780812996548,12,10,3,2019-12-21
3020,"OLIVE, AGAIN",Random House,9780812996548,12,10,3,2019-12-21
648,THE GIVER OF STARS,Pamela Dorman/Viking,9780399562488,13,11,3,2019-12-21
3056,THE GIVER OF STARS,Pamela Dorman/Viking,9780399562488,13,11,3,2019-12-21
728,THE STARLESS SEA,Doubleday,9780385541213,14,7,3,2019-12-21
3073,THE STARLESS SEA,Doubleday,9780385541213,14,7,3,2019-12-21
780,TOM CLANCY: CODE OF HONOR,Putnam,9780525541721,15,2,3,2019-12-21
16,BECOMING,Crown,9781524763138,1,54,4,2019-12-21
18,EDUCATED,Random House,9780399590504,2,96,4,2019-12-21
652,ME,Holt,9781250147608,3,10,4,2019-12-21
3194,ME,Holt,9781250147608,3,10,4,2019-12-21
569,TALKING TO STRANGERS,"Little, Brown",9780316478526,4,15,4,2019-12-21
730,SAM HOUSTON AND THE ALAMO AVENGERS,Sentinel,9780525540533,5,7,4,2019-12-21
656,THE BODY,Doubleday,9780385539302,6,10,4,2019-12-21
758,A WARNING,Twelve,9781538718469,7,5,4,2019-12-21
779,MOBITUARIES,Simon & Schuster,9781501197628,8,2,4,2019-12-21
729,TRIGGERED,Center Street,9781546086031,9,7,4,2019-12-21
732,FINDING CHIKA,Harper,9780062952394,10,7,4,2019-12-21
660,THE BOOK OF GUTSY WOMEN,Simon & Schuster,9781501178412,11,10,4,2019-12-21
655,THE WAY I HEARD IT,Gallery,9781982130855,12,8,4,2019-12-21
577,HOW TO,Riverhead,9780525537090,13,3,4,2019-12-21
657,HOME WORK,Hachette,9780316349253,14,5,4,2019-12-21
654,BLOWOUT,Crown,9780525575474,15,12,4,2019-12-21
8,THE TATTOOIST OF AUSCHWITZ,Harper,9780062797155,1,68,5,2019-12-21
318,THE OVERSTORY,Norton,9780393356687,2,37,5,2019-12-21
375,LITTLE FIRES EVERYWHERE,Penguin,9780735224315,3,33,5,2019-12-21
321,A GENTLEMAN IN MOSCOW,Penguin,9780143110439,4,35,5,2019-12-21
436,BEFORE WE WERE YOURS,Ballantine,9780425284704,5,31,5,2019-12-21
264,THE WOMAN IN THE WINDOW,Morrow,9780062678423,6,35,5,2019-12-21
116,THEN SHE WAS GONE,Atria,9781501154652,7,26,5,2019-12-21
13,MILK AND HONEY,Andrews McMeel,9781449474256,8,161,5,2019-12-21
667,THE GREAT ALONE,St. Martin's Griffin,9781250229533,9,13,5,2019-12-21
562,IT,Scribner,9781982127794,10,31,5,2019-12-21
42,THE NIGHTINGALE,St. Martin's Griffin,9781250080400,11,32,5,2019-12-21
455,THE HANDMAID'S TALE,Anchor,9780385490818,12,116,5,2019-12-21
39,THE SUN AND HER FLOWERS,Andrews McMeel,9781449486792,13,76,5,2019-12-21
649,DOCTOR SLEEP,Gallery,9781982131807,14,12,5,2019-12-21
669,UNSHELTERED,Harper Perennial,9780062684738,15,6,5,2019-12-21
735,I HEARD YOU PAINT HOUSES,Steerforth,9781586422387,1,8,6,2019-12-21
739,NO ONE IS TOO SMALL TO MAKE A DIFFERENCE,Penguin,9780143133568,2,6,6,2019-12-21
20,SAPIENS,Harper Perennial,9780062316110,3,84,6,2019-12-21
55,JUST MERCY,Spiegel & Grau,9780812984965,4,184,6,2019-12-21
119,BORN A CRIME,Spiegel & Grau,9780399588198,5,45,6,2019-12-21
59,THE BODY KEEPS THE SCORE,Penguin,9780143127741,6,61,6,2019-12-21
308,WHY WE SLEEP,Scribner,9781501144325,7,35,6,2019-12-21
458,OUTLIERS,"Back Bay/Little, Brown",9780316017930,8,305,6,2019-12-21
56,"THINKING, FAST AND SLOW","Farrar, Straus & Giroux",9780374533557,9,230,6,2019-12-21
49,KILLERS OF THE FLOWER MOON,Vintage,9780307742483,10,71,6,2019-12-21
781,THE SOUL OF AN OCTOPUS,Atria,9781451697728,11,1,6,2019-12-21
153,THE LIBRARY BOOK,Simon & Schuster,9781476740195,12,12,6,2019-12-21
28,THE FIFTH RISK,Norton,9780393357455,13,3,6,2019-12-21
457,CALYPSO,Back Bay,9780316392426,14,29,6,2019-12-21
52,SHOE DOG,Scribner,9781501135927,15,41,6,2019-12-21
742,"THE BOY, THE MOLE, THE FOX AND THE HORSE",HarperOne,9780062976581,1,7,7,2019-12-21
782,THE BLUE ZONES KITCHEN,National Geographic,9781426220135,2,2,7,2019-12-21
741,THE PIONEER WOMAN COOKS: THE NEW FRONTIER,Morrow,9780062561374,3,9,7,2019-12-21
171,SALT FAT ACID HEAT,Simon & Schuster,9781476753836,4,32,7,2019-12-21
67,THE SUBTLE ART OF NOT GIVING A F*CK,Harper,9780062457714,5,158,7,2019-12-21
397,MAKE YOUR BED,Grand Central,9781455570249,6,81,7,2019-12-21
671,I REALLY NEEDED THIS TODAY,Putnam,9780735217416,7,10,7,2019-12-21
65,MAGNOLIA TABLE,Morrow,9780062820150,8,36,7,2019-12-21
68,YOU ARE A BADASS,Running Press,9780762447695,9,200,7,2019-12-21
783,BINGING WITH BABISH,Houghton Mifflin Harcourt,9781328589897,10,2,7,2019-12-21
78,THE COMPLETE COOKBOOK FOR YOUNG CHEFS,Sourcebooks Jabberwocky,9781492670025,1,36,8,2019-12-21
784,ALI CROSS,jimmy patterson,9780316530415,2,4,8,2019-12-21
3742,ALI CROSS,jimmy patterson,9780316530415,2,4,8,2019-12-21
346,DIARY OF AN AWESOME FRIENDLY KID,Amulet,9781419740275,3,37,8,2019-12-21
746,THE COMPLETE BAKING BOOK FOR YOUNG CHEFS,Sourcebooks Explore,9781492691433,4,7,8,2019-12-21
677,A TALE OF MAGIC...,"Little, Brown",9780316523479,5,12,8,2019-12-21
3370,A TALE OF MAGIC...,"Little, Brown",9780316523479,5,12,8,2019-12-21
785,DOG DIARIES HAPPY HOWLIDAYS,jimmy patterson,9780316456180,6,4,8,2019-12-21
290,A BEAUTIFUL DAY IN THE NEIGHBORHOOD,Quirk,9781683691136,7,30,8,2019-12-21
75,THE ATLAS OBSCURA EXPLORER'S GUIDE FOR THE WORLD'S MOST ADVENTUROUS KID,Workman,9781523503544,8,10,8,2019-12-21
786,GOOD NIGHT STORIES FOR REBEL GIRLS,Timbuktu Labs,9780997895810,9,44,8,2019-12-21
403,A WOLF CALLED WANDER,Greenwillow,9780062895936,10,24,8,2019-12-21
686,THE CRAYONS' CHRISTMAS,Penguin Workshop,9780525515746,1,10,9,2019-12-21
787,THE SERIOUS GOOSE,Random House,9780525707752,2,3,9,2019-12-21
3756,THE SERIOUS GOOSE,Random House,9780525707752,2,3,9,2019-12-21
85,THE WONDERFUL THINGS YOU WILL BE,Random House,9780385376716,3,214,9,2019-12-21
92,THE NIGHT BEFORE CHRISTMAS,Various publishers,9781680524567,4,83,9,2019-12-21
682,"GOOD NIGHT, LITTLE BLUE TRUCK",Houghton Mifflin Harcourt,9781328852137,5,10,9,2019-12-21
91,GRUMPY MONKEY,Random House,9780553537864,6,17,9,2019-12-21
749,PETE THE CAT'S 12 GROOVY DAYS OF CHRISTMAS,HarperCollins,9780062675279,7,13,9,2019-12-21
748,"SOFIA VALDEZ, FUTURE PREZ",Abrams,9781419737046,8,7,9,2019-12-21
683,SULWE,Simon & Schuster,9781534425361,9,5,9,2019-12-21
3374,SULWE,Simon & Schuster,9781534425361,9,5,9,2019-12-21
750,HOW TO CATCH A UNICORN,Sourcebooks Wonderland,9781492669739,10,2,9,2019-12-21
95,DOG MAN,Scholastic,9781338323214,1,121,10,2019-12-21
93,DIARY OF A WIMPY KID,Amulet,9781419739033,2,562,10,2019-12-21
94,HARRY POTTER,Scholastic,9780545791427,3,561,10,2019-12-21
97,CAPTAIN UNDERPANTS,Scholastic,9781338347210,4,201,10,2019-12-21
96,DORK DIARIES,Simon & Schuster,9781534427204,5,305,10,2019-12-21
595,THE LAST KIDS ON EARTH,Viking,9780425292112,6,29,10,2019-12-21
100,PERCY JACKSON & THE OLYMPIANS,Disney-Hyperion,9781484707234,7,522,10,2019-12-21
182,WINGS OF FIRE,Scholastic,9781338344059,8,70,10,2019-12-21
183,THE BAD GUYS,Scholastic,9780545912402,9,57,10,2019-12-21
687,THE TRIALS OF APOLLO,Disney-Hyperion,9781484746448,10,23,10,2019-12-21
788,CHILDREN OF VIRTUE AND VENGEANCE,Holt,9781250170996,1,3,11,2019-12-21
3720,CHILDREN OF VIRTUE AND VENGEANCE,Holt,9781250170996,1,3,11,2019-12-21
107,ONE OF US IS LYING,Delacorte,9781524714680,2,100,11,2019-12-21
106,CHILDREN OF BLOOD AND BONE,Holt,9781250170972,3,94,11,2019-12-21
111,FIVE FEET APART,Simon & Schuster,9781534437333,4,55,11,2019-12-21
3316,FIVE FEET APART,Simon & Schuster,9781534437333,4,55,11,2019-12-21
103,THE HATE U GIVE,Balzer + Bray,9780062498533,5,147,11,2019-12-21
690,THE FOUNTAINS OF SILENCE,Philomel,9780399160318,6,12,11,2019-12-21
3320,THE FOUNTAINS OF SILENCE,Philomel,9780399160318,6,12,11,2019-12-21
104,DEAR EVAN HANSEN: THE NOVEL,Poppy,9780316420235,7,39,11,2019-12-21
598,LOKI: WHERE MISCHIEF LIES,Marvel,9781368022262,8,6,11,2019-12-21
689,THE SECRET COMMONWEALTH,Knopf,9780553510669,9,11,11,2019-12-21
3351,THE SECRET COMMONWEALTH,Knopf,9780553510669,9,11,11,2019-12-21
691,WAYWARD SON,Wednesday,9781250146076,10,12,11,2019-12-21
3337,WAYWARD SON,Wednesday,9781250146076,10,12,11,2019-12-21
642,THE GUARDIANS,Random House Audio,9780525639336,1,0,12,2019-12-21
648,THE GIVER OF STARS,Penguin Audio,9780525530206,2,0,12,2019-12-21
3056,THE GIVER OF STARS,Penguin Audio,9780525530206,2,0,12,2019-12-21
4,WHERE THE CRAWDADS SING,Penguin Audio,9780525640370,3,0,12,2019-12-21
646,THE DUTCH HOUSE,HarperAudio,9780062963703,4,0,12,2019-12-21
3060,THE DUTCH HOUSE,HarperAudio,9780062963703,4,0,12,2019-12-21
789,THE LAST WISH,Hachette Audio,9781478904717,5,0,12,2019-12-21
203,THE SILENT PATIENT,Macmillan Audio,9781250317537,6,0,12,2019-12-21
3032,THE SILENT PATIENT,Macmillan Audio,9781250317537,6,0,12,2019-12-21
790,CONVICTION,Hachette Audio,9781549118739,7,0,12,2019-12-21
791,BLOOD OF ELVES,Hachette Audio,9781478904724,8,0,12,2019-12-21
599,THE WATER DANCER,Random House Audio,9780525494850,9,0,12,2019-12-21
3057,THE WATER DANCER,Random House Audio,9780525494850,9,0,12,2019-12-21
754,A MINUTE TO MIDNIGHT,Hachette Audio,9781478999300,10,0,12,2019-12-21
559,THE INSTITUTE,Simon & Schuster Audio,9781508279075,11,0,12,2019-12-21
3131,THE INSTITUTE,Simon & Schuster Audio,9781508279075,11,0,12,2019-12-21
755,THE RISE OF MAGICKS,Brilliance,9781799751267,12,0,12,2019-12-21
726,THE FAMILY UPSTAIRS,Simon & Schuster Audio,9781508287698,13,0,12,2019-12-21
3043,THE FAMILY UPSTAIRS,Simon & Schuster Audio,9781508287698,13,0,12,2019-12-21
695,BLUE MOON,Random House Audio,9781524774363,14,0,12,2019-12-21
243,NORSE MYTHOLOGY,HarperAudio,9780062663641,15,0,12,2019-12-21
569,TALKING TO STRANGERS,Hachette Audio,9781549150340,1,0,13,2019-12-21
759,EMPIRE OF THE SUMMER MOON,Simon & Schuster Audio,9781508229568,2,0,13,2019-12-21
326,MAYBE YOU SHOULD TALK TO SOMEONE,Audible Studios,DBKADBL051238,3,0,13,2019-12-21
3172,MAYBE YOU SHOULD TALK TO SOMEONE,Audible Studios,DBKADBL051238,3,0,13,2019-12-21
18,EDUCATED,Random House Audio,9780525528067,4,0,13,2019-12-21
16,BECOMING,Random House Audio,9780525633686,5,0,13,2019-12-21
653,CATCH AND KILL,Hachette Audio,9781549170843,6,0,13,2019-12-21
119,BORN A CRIME,Audible Studios,9781603932158,7,0,13,2019-12-21
120,EXTREME OWNERSHIP,Macmillan Audio,9781427264305,8,0,13,2019-12-21
20,SAPIENS,Harper Audio,9780062796233,9,0,13,2019-12-21
758,A WARNING,Twelve,9781549185724,10,0,13,2019-12-21
458,OUTLIERS,Hachette Audio,9781600243929,11,0,13,2019-12-21
308,WHY WE SLEEP,Simon & Schuster Audio,9781508240013,12,0,13,2019-12-21
658,DEAR GIRLS,Random House Audio,9781984841292,13,0,13,2019-12-21
654,BLOWOUT,Random House Audio,9781984846730,14,0,13,2019-12-21
277,SAY NOTHING,Random House Audio,9781984841131,15,0,13,2019-12-21
604,THE RIDE OF A LIFETIME,Random House,9780399592096,1,0,14,2019-12-21
